[03:07:40.240] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 5.04,		 y : -0.44		 /		
[03:07:40.342] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 5.36,		 y : -0.6		 /		
[03:07:40.444] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 5.76,		 y : -1		 /		
[03:07:40.544] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 5.76,		 y : -1.32		 /		
[03:07:40.647] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 5.76,		 y : -1.72		 /		
[03:07:40.738] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 5.76,		 y : -1.96		 /		
[03:07:40.839] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 5.76,		 y : -2.36		 /		
[03:07:40.940] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 5.76,		 y : -2.84		 /		
[03:07:41.040] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 5.76,		 y : -3.16		 /		
[03:07:41.134] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 5.76,		 y : -3.56		 /		
[03:07:41.233] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 5.76,		 y : -3.8		 /		
[03:07:41.334] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 5.76,		 y : -4.2		 /		
[03:07:41.434] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 5.76,		 y : -4.52		 /		
[03:07:41.535] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 5.76,		 y : -4.92		 /		
[03:07:41.636] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 5.76,		 y : -5.24		 /		
[03:07:41.737] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 5.76,		 y : -5.72		 /		
[03:07:41.838] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 5.36,		 y : -5.64		 /		
[03:07:41.939] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 4.96,		 y : -5.64		 /		
[03:07:42.039] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 4.56,		 y : -5.64		 /		
[03:07:42.139] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 4.24,		 y : -5.64		 /		
[03:07:42.239] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 3.92,		 y : -5.64		 /		
[03:07:42.340] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 3.92,		 y : -5.639999		 /		
[03:07:42.442] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 3.92,		 y : -5.639999		 /		
[03:07:42.545] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 3.92,		 y : -5.639999		 /		
[03:07:42.645] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 3.92,		 y : -5.639999		 /		
[03:07:42.733] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 3.92,		 y : -5.48		 /		
[03:07:42.839] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 3.92,		 y : -5.079999		 /		
[03:07:42.940] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 3.92,		 y : -4.679999		 /		
[03:07:43.040] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 3.92,		 y : -4.28		 /		
[03:07:43.141] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 3.92,		 y : -4.119999		 /		
[03:07:43.232] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 3.92,		 y : -4.119999		 /		
[03:07:43.333] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 3.92,		 y : -4.119999		 /		
[03:07:43.434] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 3.92,		 y : -4.119999		 /		
[03:07:43.536] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 3.92,		 y : -4.119999		 /		
[03:07:43.637] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 3.92,		 y : -4.119999		 /		
[03:07:43.734] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 4.32,		 y : -4.12		 /		
[03:07:43.836] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 4.72,		 y : -4.12		 /		
[03:07:43.937] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 5.04,		 y : -4.12		 /		
[03:07:44.041] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 5.44,		 y : -4.12		 /		
[03:07:44.142] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 5.76,		 y : -4.12		 /		
[03:07:44.243] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 6.16,		 y : -4.12		 /		
[03:07:44.344] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 6.64,		 y : -4.12		 /		
[03:07:44.445] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 6.96,		 y : -4.12		 /		
[03:07:44.546] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 7.36,		 y : -4.12		 /		
[03:07:44.637] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 6.96,		 y : -4.12		 /		
[03:07:44.736] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 6.56,		 y : -4.12		 /		
[03:07:44.838] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 6.24,		 y : -4.12		 /		
[03:07:44.938] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 5.84,		 y : -4.12		 /		
[03:07:45.039] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 5.52,		 y : -4.12		 /		
[03:07:45.139] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 5.199999,		 y : -4.119999		 /		
[03:07:45.240] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 5.199999,		 y : -4.119999		 /		
[03:07:45.344] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 5.199999,		 y : -4.119999		 /		
[03:07:45.445] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 5.199999,		 y : -4.119999		 /		
[03:07:45.545] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 5.199999,		 y : -4.119999		 /		
[03:07:45.649] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 5.199999,		 y : -4.119999		 /		
[03:07:45.739] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 5.199999,		 y : -4.119999		 /		
[03:07:45.839] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 5.199999,		 y : -3.64		 /		
[03:07:45.939] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 5.2,		 y : -3.24		 /		
[03:07:46.040] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 5.2,		 y : -2.84		 /		
[03:07:46.141] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 5.2,		 y : -2.52		 /		
[03:07:46.241] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 5.199999,		 y : -2.359999		 /		
[03:07:46.342] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 4.8,		 y : -2.36		 /		
[03:07:46.443] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 4.4,		 y : -2.36		 /		
[03:07:46.544] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 4.08,		 y : -2.36		 /		
[03:07:46.644] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 3.68,		 y : -2.6		 /		
[03:07:46.746] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 3.6,		 y : -2.92		 /		
[03:07:46.848] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 3.6,		 y : -3.32		 /		
[03:07:46.937] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 3.6,		 y : -3.64		 /		
[03:07:47.038] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 3.6,		 y : -3.96		 /		
[03:07:47.139] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 3.599999,		 y : -3.88		 /		
[03:07:47.240] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 3.599999,		 y : -3.88		 /		
[03:07:47.341] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 3.599999,		 y : -3.88		 /		
[03:07:47.442] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 3.599999,		 y : -3.88		 /		
[03:07:47.542] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 3.599999,		 y : -3.88		 /		
[03:07:47.633] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 3.599999,		 y : -3.88		 /		
[03:07:47.734] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 3.599999,		 y : -4.039999		 /		
[03:07:47.841] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 3.6,		 y : -4.52		 /		
[03:07:47.943] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 3.6,		 y : -4.84		 /		
[03:07:48.052] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 3.6,		 y : -5.24		 /		
[03:07:48.137] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 3.6,		 y : -5.56		 /		
[03:07:48.235] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 3.6,		 y : -5.96		 /		
[03:07:48.348] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 3.599999,		 y : -6.039999		 /		
[03:07:48.456] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 3.599999,		 y : -6.039999		 /		
[03:07:48.539] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 3.599999,		 y : -6.039999		 /		
[03:07:48.640] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 3.599999,		 y : -6.039999		 /		
[03:07:48.739] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 3.599999,		 y : -6.039999		 /		
[03:07:48.840] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 3.599999,		 y : -6.039999		 /		
[03:07:48.942] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 3.599999,		 y : -6.039999		 /		
[03:07:49.043] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 3.6,		 y : -6.36		 /		
[03:07:49.144] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 3.6,		 y : -6.68		 /		
[03:07:49.246] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 3.6,		 y : -7.16		 /		
[03:07:49.339] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 3.6,		 y : -7.48		 /		
[03:07:49.440] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 3.6,		 y : -7.8		 /		
[03:07:49.539] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 3.84,		 y : -7.96		 /		
[03:07:49.644] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 4.16,		 y : -7.96		 /		
[03:07:49.751] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 4.56,		 y : -7.96		 /		
[03:07:49.833] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 4.88,		 y : -7.96		 /		
[03:07:49.934] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 5.28,		 y : -7.96		 /		
[03:07:50.035] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 5.6,		 y : -7.96		 /		
[03:07:50.136] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 5.679999,		 y : -7.96		 /		
[03:07:50.240] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 5.679999,		 y : -7.96		 /		
[03:07:50.341] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 5.679999,		 y : -7.96		 /		
[03:07:50.443] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 5.679999,		 y : -7.96		 /		
[03:07:50.546] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 5.679999,		 y : -7.96		 /		
[03:07:50.648] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 5.679999,		 y : -7.96		 /		
[03:07:50.750] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 5.679999,		 y : -7.96		 /		
[03:07:50.837] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 5.679999,		 y : -7.96		 /		
[03:07:50.939] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 5.679999,		 y : -7.96		 /		
[03:07:51.045] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 5.679999,		 y : -7.96		 /		
[03:07:51.144] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 5.679999,		 y : -7.96		 /		
[03:07:51.246] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 5.679999,		 y : -7.96		 /		
[03:07:51.337] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 6,		 y : -7.96		 /		
[03:07:51.443] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 6.4,		 y : -7.96		 /		
[03:07:51.543] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 6.8,		 y : -7.96		 /		
[03:07:51.644] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 7.2,		 y : -7.96		 /		
[03:07:51.744] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 7.52,		 y : -7.96		 /		
[03:07:51.846] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 7.92,		 y : -7.96		 /		
[03:07:51.947] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 8,		 y : -7.96		 /		
[03:07:52.035] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 8,		 y : -7.96		 /		
[03:07:52.135] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 8,		 y : -7.96		 /		
[03:07:52.235] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 8,		 y : -7.96		 /		
[03:07:52.336] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 8,		 y : -7.96		 /		
[03:07:52.436] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 8,		 y : -7.96		 /		
[03:07:52.545] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 8,		 y : -7.96		 /		
[03:07:52.646] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 8,		 y : -7.56		 /		
[03:07:52.748] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 8,		 y : -7.24		 /		
[03:07:52.840] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 8,		 y : -6.92		 /		
[03:07:52.941] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 8,		 y : -6.6		 /		
[03:07:53.048] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 8,		 y : -6.44		 /		
[03:07:53.149] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 8,		 y : -6.44		 /		
[03:07:53.233] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 8,		 y : -6.44		 /		
[03:07:53.335] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 8,		 y : -6.44		 /		
[03:07:53.435] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 7.76,		 y : -6.44		 /		
[03:07:53.537] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 7.36,		 y : -6.44		 /		
[03:07:53.638] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 6.96,		 y : -6.44		 /		
[03:07:53.739] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 6.64,		 y : -6.44		 /		
[03:07:53.840] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 6.32,		 y : -6.44		 /		
[03:07:53.941] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 6.32,		 y : -6.44		 /		
[03:07:54.042] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 6.32,		 y : -6.44		 /		
[03:07:54.134] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 6.32,		 y : -6.44		 /		
[03:07:54.248] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 6.32,		 y : -6.44		 /		
[03:07:54.333] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 6.32,		 y : -6.44		 /		
[03:07:54.445] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 6.32,		 y : -6.44		 /		
[03:07:54.546] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 6.32,		 y : -6.44		 /		
[03:07:54.646] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 6.32,		 y : -6.12		 /		
[03:07:54.748] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 6.32,		 y : -5.72		 /		
[03:07:54.843] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 6.32,		 y : -5.32		 /		
[03:07:54.943] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 6.32,		 y : -5		 /		
[03:07:55.045] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 6.32,		 y : -4.6		 /		
[03:07:55.145] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 6.32,		 y : -4.28		 /		
[03:07:55.246] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 5.92,		 y : -4.28		 /		
[03:07:55.346] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 5.6,		 y : -4.28		 /		
[03:07:55.446] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 5.2,		 y : -4.28		 /		
[03:07:55.547] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 4.88,		 y : -4.28		 /		
[03:07:55.647] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 4.48,		 y : -4.28		 /		
[03:07:55.736] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 4.24,		 y : -4.28		 /		
[03:07:55.843] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 4.159999,		 y : -4.28		 /		
[03:07:55.943] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 4.159999,		 y : -4.28		 /		
[03:07:56.044] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 4.159999,		 y : -4.28		 /		
[03:07:56.145] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 4.159999,		 y : -4.28		 /		
[03:07:56.246] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 4.159999,		 y : -4.28		 /		
[03:07:56.336] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 4.159999,		 y : -4.28		 /		
[03:07:56.437] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 4.159999,		 y : -4.28		 /		
[03:07:56.538] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 4.16,		 y : -3.8		 /		
[03:07:56.639] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 4.16,		 y : -3.4		 /		
[03:07:56.741] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 4.16,		 y : -3.08		 /		
[03:07:56.839] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 4.16,		 y : -2.76		 /		
[03:07:56.939] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 4.16,		 y : -2.44		 /		
[03:07:57.039] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 4.159999,		 y : -2.119999		 /		
[03:07:57.140] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 4.159999,		 y : -2.119999		 /		
[03:07:57.242] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 4.16,		 y : -2.28		 /		
[03:07:57.349] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 4.16,		 y : -2.68		 /		
[03:07:57.449] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 4.16,		 y : -3.08		 /		
[03:07:57.533] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 4.16,		 y : -3.4		 /		
[03:07:57.644] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 4.16,		 y : -3.8		 /		
[03:07:57.743] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 4.16,		 y : -4.12		 /		
[03:07:57.844] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 4.16,		 y : -4.52		 /		
[03:07:57.945] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 4.159999,		 y : -4.679999		 /		
[03:07:58.051] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 4.159999,		 y : -4.679999		 /		
[03:07:58.137] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 4.159999,		 y : -4.679999		 /		
[03:07:58.246] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 4.159999,		 y : -4.679999		 /		
[03:07:58.338] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 4.159999,		 y : -4.679999		 /		
[03:07:58.440] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 4.159999,		 y : -4.679999		 /		
[03:07:58.540] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 4.159999,		 y : -4.679999		 /		
[03:07:58.635] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 4.159999,		 y : -4.679999		 /		
[03:07:58.736] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 4.159999,		 y : -4.679999		 /		
[03:07:58.847] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 4.159999,		 y : -4.679999		 /		
[03:07:58.948] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 4.159999,		 y : -4.679999		 /		
[03:07:59.033] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 4.159999,		 y : -4.679999		 /		
[03:07:59.137] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 4.159999,		 y : -4.679999		 /		
[03:07:59.247] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 4.16,		 y : -4.92		 /		
[03:07:59.337] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 4.16,		 y : -5.24		 /		
[03:07:59.443] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 4.16,		 y : -5.64		 /		
[03:07:59.544] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 4.16,		 y : -5.96		 /		
[03:07:59.648] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 4.159999,		 y : -6.119999		 /		
[03:07:59.733] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 4.159999,		 y : -6.119999		 /		
[03:07:59.835] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 4.159999,		 y : -6.119999		 /		
[03:07:59.935] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 4.159999,		 y : -6.119999		 /		
[03:08:00.037] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 4.159999,		 y : -6.119999		 /		
[03:08:00.145] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 4.159999,		 y : -6.119999		 /		
[03:08:00.239] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 4.159999,		 y : -6.119999		 /		
[03:08:00.341] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 4.239999,		 y : -6.119999		 /		
[03:08:00.445] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 4.72,		 y : -6.12		 /		
[03:08:00.545] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 5.04,		 y : -6.12		 /		
[03:08:00.656] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 5.52,		 y : -6.12		 /		
[03:08:00.740] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 5.76,		 y : -6.12		 /		
[03:08:00.840] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 6.16,		 y : -6.12		 /		
[03:08:00.941] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 6.48,		 y : -6.12		 /		
[03:08:01.042] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 6.88,		 y : -6.12		 /		
[03:08:01.142] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 7.2,		 y : -6.12		 /		
[03:08:01.243] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 7.6,		 y : -6.12		 /		
[03:08:01.348] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 7.6,		 y : -6.12		 /		
[03:08:01.435] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 7.28,		 y : -6.12		 /		
[03:08:01.536] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 6.88,		 y : -6.12		 /		
[03:08:01.637] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 6.56,		 y : -6.12		 /		
[03:08:01.743] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 6.16,		 y : -6.12		 /		
[03:08:01.835] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 5.84,		 y : -6.12		 /		
[03:08:01.936] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 5.44,		 y : -6.12		 /		
[03:08:02.034] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 5.12,		 y : -6.12		 /		
[03:08:02.136] 플레이어0 ----- x : 1,		 y : -1		 /		플레이어1 ----- x : 4.8,		 y : -6.12		 /		
